host_id;event_day;event_time;event_type;measurement_type;measurement_quantity;measurement_outcome;measurement_unit;inoculation_type;inoculation_pathogen;inoculation_dose;inoculation_unit;treatment_type;treatment_dose;treatment_unit
113;5;;measurement;ecoli_count;10000;;;;;;;;;
113;6;08:00;measurement;swabweight_before;4.7;;gram;;;;;;;
113;6;14:00;measurement;swabweight_after;4.74;;gram;;;;;;;
113;6;;measurement;esbl_count;0;;;;;;;;;
113;6;;measurement;ecoli_count;1.00E+05;;;;;;;;;
113;7;08:00;measurement;swabweight_before;4.62;;gram;;;;;;;
113;7;14:00;measurement;swabweight_after;4.67;;gram;;;;;;;
113;7;;measurement;esbl_count;0;;;;;;;;;
113;7;;measurement;ecoli_count;1.00E+05;;;;;;;;;
113;8;08:00;measurement;swabweight_before;4.77;;gram;;;;;;;
113;8;14:00;measurement;swabweight_after;4.82;;gram;;;;;;;
113;8;;measurement;esbl_count;0;;;;;;;;;
113;8;;measurement;ecoli_count;1.00E+05;;;;;;;;;
113;9;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
113;9;14:00;measurement;swabweight_after;4.84;;gram;;;;;;;
113;9;;measurement;esbl_count;0;;;;;;;;;
113;9;;measurement;ecoli_count;1.00E+05;;;;;;;;;
113;10;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
113;10;14:00;measurement;swabweight_after;4.86;;gram;;;;;;;
113;10;;measurement;esbl_count;0;;;;;;;;;
113;10;;measurement;ecoli_count;1.00E+05;;;;;;;;;
113;11;08:00;measurement;swabweight_before;4.66;;gram;;;;;;;
113;11;14:00;measurement;swabweight_after;4.71;;gram;;;;;;;
113;11;;measurement;esbl_count;0;;;;;;;;;
113;11;;measurement;ecoli_count;1000;;;;;;;;;
113;12;08:00;measurement;swabweight_before;4.66;;gram;;;;;;;
113;12;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
113;12;;measurement;esbl_count;0;;;;;;;;;
113;12;;measurement;ecoli_count;10000;;;;;;;;;
113;13;08:00;measurement;swabweight_before;4.7;;gram;;;;;;;
113;13;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
113;13;;measurement;esbl_count;0;;;;;;;;;
113;13;;measurement;ecoli_count;1000;;;;;;;;;
113;14;08:00;measurement;swabweight_before;4.71;;gram;;;;;;;
113;14;14:00;measurement;swabweight_after;4.8;;gram;;;;;;;
113;14;;measurement;esbl_count;0;;;;;;;;;
113;14;;measurement;ecoli_count;1000;;;;;;;;;
113;16;08:00;measurement;swabweight_before;4.68;;gram;;;;;;;
113;16;14:00;measurement;swabweight_after;4.78;;gram;;;;;;;
113;16;;measurement;esbl_count;0;;;;;;;;;
113;16;;measurement;ecoli_count;10000;;;;;;;;;
113;19;08:00;measurement;swabweight_before;4.67;;gram;;;;;;;
113;19;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
113;19;;measurement;esbl_count;0;;;;;;;;;
113;19;;measurement;ecoli_count;10000;;;;;;;;;
113;21;08:00;measurement;swabweight_before;4.7;;gram;;;;;;;
113;21;14:00;measurement;swabweight_after;4.82;;gram;;;;;;;
113;21;;measurement;esbl_count;0;;;;;;;;;
113;21;;measurement;ecoli_count;10000;;;;;;;;;
113;22;;measurement;cae_faeces;0.46;;;;;;;;;
113;22;;measurement;cae_faeces;4.94;;;;;;;;;
113;22;;measurement;cae_esbl;0;;;;;;;;;
113;22;;measurement;cae_ecoli;1.00E+05;;;;;;;;;
114;1;08:00;measurement;swabweight_before;4.82;;gram;;;;;;;
114;1;14:00;measurement;swabweight_after;4.84;;gram;;;;;;;
114;1;;measurement;esbl_count;0;;;;;;;;;
114;1;;measurement;ecoli_count;0;;;;;;;;;
114;2;08:00;measurement;swabweight_before;4.89;;gram;;;;;;;
114;2;14:00;measurement;swabweight_after;4.9;;gram;;;;;;;
114;2;;measurement;esbl_count;0;;;;;;;;;
114;2;;measurement;ecoli_count;10000;;;;;;;;;
114;3;08:00;measurement;swabweight_before;4.83;;gram;;;;;;;
114;3;14:00;measurement;swabweight_after;4.87;;gram;;;;;;;
114;3;;measurement;esbl_count;0;;;;;;;;;
114;3;;measurement;ecoli_count;1000;;;;;;;;;
114;4;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
114;4;14:00;measurement;swabweight_after;4.85;;gram;;;;;;;
114;4;;measurement;esbl_count;0;;;;;;;;;
114;4;;measurement;ecoli_count;1.00E+05;;;;;;;;;
114;5;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
114;5;14:00;measurement;swabweight_after;4.79;;gram;;;;;;;
114;5;;measurement;esbl_count;0;;;;;;;;;
114;5;;measurement;ecoli_count;10000;;;;;;;;;
114;6;08:00;measurement;swabweight_before;4.67;;gram;;;;;;;
114;6;14:00;measurement;swabweight_after;4.75;;gram;;;;;;;
114;6;;measurement;esbl_count;0;;;;;;;;;
114;6;;measurement;ecoli_count;1.00E+05;;;;;;;;;
114;7;08:00;measurement;swabweight_before;4.63;;gram;;;;;;;
114;7;14:00;measurement;swabweight_after;4.67;;gram;;;;;;;
114;7;;measurement;esbl_count;0;;;;;;;;;
114;7;;measurement;ecoli_count;1.00E+05;;;;;;;;;
114;8;08:00;measurement;swabweight_before;4.62;;gram;;;;;;;
114;8;14:00;measurement;swabweight_after;4.68;;gram;;;;;;;
114;8;;measurement;esbl_count;0;;;;;;;;;
114;8;;measurement;ecoli_count;1.00E+05;;;;;;;;;
114;9;08:00;measurement;swabweight_before;4.77;;gram;;;;;;;
114;9;14:00;measurement;swabweight_after;4.81;;gram;;;;;;;
114;9;;measurement;esbl_count;0;;;;;;;;;
114;9;;measurement;ecoli_count;1.00E+05;;;;;;;;;
114;10;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
114;10;14:00;measurement;swabweight_after;4.81;;gram;;;;;;;
114;10;;measurement;esbl_count;0;;;;;;;;;
114;10;;measurement;ecoli_count;1000;;;;;;;;;
114;11;08:00;measurement;swabweight_before;4.65;;gram;;;;;;;
114;11;14:00;measurement;swabweight_after;4.71;;gram;;;;;;;
114;11;;measurement;esbl_count;0;;;;;;;;;
114;11;;measurement;ecoli_count;1.00E+05;;;;;;;;;
114;12;08:00;measurement;swabweight_before;4.63;;gram;;;;;;;
114;12;14:00;measurement;swabweight_after;4.68;;gram;;;;;;;
114;12;;measurement;esbl_count;0;;;;;;;;;
114;12;;measurement;ecoli_count;1000;;;;;;;;;
114;13;08:00;measurement;swabweight_before;4.69;;gram;;;;;;;
114;13;14:00;measurement;swabweight_after;4.91;;gram;;;;;;;
114;13;;measurement;esbl_count;0;;;;;;;;;
114;13;;measurement;ecoli_count;1.00E+05;;;;;;;;;
114;14;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
114;14;14:00;measurement;swabweight_after;4.8;;gram;;;;;;;
114;14;;measurement;esbl_count;0;;;;;;;;;
114;14;;measurement;ecoli_count;10000;;;;;;;;;
114;16;08:00;measurement;swabweight_before;4.71;;gram;;;;;;;
114;16;14:00;measurement;swabweight_after;4.79;;gram;;;;;;;
114;16;;measurement;esbl_count;0;;;;;;;;;
114;16;;measurement;ecoli_count;1.00E+05;;;;;;;;;
114;19;08:00;measurement;swabweight_before;4.61;;gram;;;;;;;
114;19;14:00;measurement;swabweight_after;4.67;;gram;;;;;;;
114;19;;measurement;esbl_count;0;;;;;;;;;
114;19;;measurement;ecoli_count;10000;;;;;;;;;
114;21;08:00;measurement;swabweight_before;4.75;;gram;;;;;;;
114;21;14:00;measurement;swabweight_after;4.87;;gram;;;;;;;
114;21;;measurement;esbl_count;0;;;;;;;;;
114;21;;measurement;ecoli_count;1.00E+05;;;;;;;;;
114;22;;measurement;cae_faeces;0.95;;;;;;;;;
114;22;;measurement;cae_faeces;9.48;;;;;;;;;
114;22;;measurement;cae_esbl;0;;;;;;;;;
114;22;;measurement;cae_ecoli;1.00E+05;;;;;;;;;
115;1;08:00;measurement;swabweight_before;4.85;;gram;;;;;;;
115;1;14:00;measurement;swabweight_after;4.89;;gram;;;;;;;
115;1;;measurement;esbl_count;0;;;;;;;;;
115;1;;measurement;ecoli_count;0;;;;;;;;;
115;2;08:00;measurement;swabweight_before;4.85;;gram;;;;;;;
115;2;14:00;measurement;swabweight_after;4.87;;gram;;;;;;;
115;2;;measurement;esbl_count;0;;;;;;;;;
115;2;;measurement;ecoli_count;1000;;;;;;;;;
115;3;08:00;measurement;swabweight_before;4.87;;gram;;;;;;;
115;3;14:00;measurement;swabweight_after;4.92;;gram;;;;;;;
115;3;;measurement;esbl_count;0;;;;;;;;;
115;3;;measurement;ecoli_count;1000;;;;;;;;;
115;4;08:00;measurement;swabweight_before;4.67;;gram;;;;;;;
115;4;14:00;measurement;swabweight_after;4.76;;gram;;;;;;;
115;4;;measurement;esbl_count;0;;;;;;;;;
115;4;;measurement;ecoli_count;10000;;;;;;;;;
115;5;08:00;measurement;swabweight_before;4.74;;gram;;;;;;;
115;5;14:00;measurement;swabweight_after;4.8;;gram;;;;;;;
115;5;;measurement;esbl_count;0;;;;;;;;;
115;5;;measurement;ecoli_count;10000;;;;;;;;;
115;6;08:00;measurement;swabweight_before;4.65;;gram;;;;;;;
115;6;14:00;measurement;swabweight_after;4.74;;gram;;;;;;;
115;6;;measurement;esbl_count;0;;;;;;;;;
115;6;;measurement;ecoli_count;10000;;;;;;;;;
115;7;08:00;measurement;swabweight_before;4.63;;gram;;;;;;;
115;7;14:00;measurement;swabweight_after;4.71;;gram;;;;;;;
115;7;;measurement;esbl_count;0;;;;;;;;;
115;7;;measurement;ecoli_count;1000;;;;;;;;;
115;8;08:00;measurement;swabweight_before;4.62;;gram;;;;;;;
115;8;14:00;measurement;swabweight_after;4.7;;gram;;;;;;;
115;8;;measurement;esbl_count;0;;;;;;;;;
115;8;;measurement;ecoli_count;10000;;;;;;;;;
115;9;08:00;measurement;swabweight_before;4.78;;gram;;;;;;;
115;9;14:00;measurement;swabweight_after;4.83;;gram;;;;;;;
115;9;;measurement;esbl_count;0;;;;;;;;;
115;9;;measurement;ecoli_count;1000;;;;;;;;;
115;10;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
115;10;14:00;measurement;swabweight_after;4.82;;gram;;;;;;;
115;10;;measurement;esbl_count;0;;;;;;;;;
115;10;;measurement;ecoli_count;10000;;;;;;;;;
115;11;08:00;measurement;swabweight_before;4.63;;gram;;;;;;;
115;11;14:00;measurement;swabweight_after;4.68;;gram;;;;;;;
115;11;;measurement;esbl_count;0;;;;;;;;;
115;11;;measurement;ecoli_count;1000;;;;;;;;;
115;12;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
115;12;14:00;measurement;swabweight_after;4.82;;gram;;;;;;;
115;12;;measurement;esbl_count;0;;;;;;;;;
115;12;;measurement;ecoli_count;1000;;;;;;;;;
115;13;08:00;measurement;swabweight_before;4.7;;gram;;;;;;;
115;13;14:00;measurement;swabweight_after;4.79;;gram;;;;;;;
115;13;;measurement;esbl_count;0;;;;;;;;;
115;13;;measurement;ecoli_count;1.00E+05;;;;;;;;;
115;14;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
115;14;14:00;measurement;swabweight_after;4.83;;gram;;;;;;;
115;14;;measurement;esbl_count;0;;;;;;;;;
115;14;;measurement;ecoli_count;1.00E+05;;;;;;;;;
115;16;08:00;measurement;swabweight_before;4.69;;gram;;;;;;;
115;16;14:00;measurement;swabweight_after;4.77;;gram;;;;;;;
115;16;;measurement;esbl_count;0;;;;;;;;;
115;16;;measurement;ecoli_count;1.00E+05;;;;;;;;;
115;19;08:00;measurement;swabweight_before;4.64;;gram;;;;;;;
115;19;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
115;19;;measurement;esbl_count;0;;;;;;;;;
115;19;;measurement;ecoli_count;1000;;;;;;;;;
115;21;08:00;measurement;swabweight_before;4.73;;gram;;;;;;;
115;21;14:00;measurement;swabweight_after;4.91;;gram;;;;;;;
115;21;;measurement;esbl_count;0;;;;;;;;;
115;21;;measurement;ecoli_count;100;;;;;;;;;
115;22;;measurement;cae_faeces;0.38;;;;;;;;;
115;22;;measurement;cae_faeces;4.07;;;;;;;;;
115;22;;measurement;cae_esbl;0;;;;;;;;;
115;22;;measurement;cae_ecoli;1.00E+05;;;;;;;;;
116;1;08:00;measurement;swabweight_before;4.8;;gram;;;;;;;
116;1;14:00;measurement;swabweight_after;4.83;;gram;;;;;;;
116;1;;measurement;esbl_count;0;;;;;;;;;
116;1;;measurement;ecoli_count;0;;;;;;;;;
116;2;08:00;measurement;swabweight_before;4.89;;gram;;;;;;;
116;2;14:00;measurement;swabweight_after;4.91;;gram;;;;;;;
116;2;;measurement;esbl_count;0;;;;;;;;;
116;2;;measurement;ecoli_count;1000;;;;;;;;;
116;3;08:00;measurement;swabweight_before;4.84;;gram;;;;;;;
116;3;14:00;measurement;swabweight_after;4.9;;gram;;;;;;;
116;3;;measurement;esbl_count;0;;;;;;;;;
116;3;;measurement;ecoli_count;10000;;;;;;;;;
116;4;08:00;measurement;swabweight_before;4.65;;gram;;;;;;;
116;4;14:00;measurement;swabweight_after;4.74;;gram;;;;;;;
116;4;;measurement;esbl_count;0;;;;;;;;;
116;4;;measurement;ecoli_count;100;;;;;;;;;
116;5;08:00;measurement;swabweight_before;4.68;;gram;;;;;;;
116;5;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
116;5;;measurement;esbl_count;0;;;;;;;;;
116;5;;measurement;ecoli_count;10000;;;;;;;;;
116;6;08:00;measurement;swabweight_before;4.78;;gram;;;;;;;
116;6;14:00;measurement;swabweight_after;4.85;;gram;;;;;;;
116;6;;measurement;esbl_count;0;;;;;;;;;
116;6;;measurement;ecoli_count;1.00E+05;;;;;;;;;
116;7;08:00;measurement;swabweight_before;4.68;;gram;;;;;;;
116;7;14:00;measurement;swabweight_after;4.74;;gram;;;;;;;
116;7;;measurement;esbl_count;0;;;;;;;;;
116;7;;measurement;ecoli_count;1000;;;;;;;;;
116;8;08:00;measurement;swabweight_before;4.65;;gram;;;;;;;
116;8;14:00;measurement;swabweight_after;4.71;;gram;;;;;;;
116;8;;measurement;esbl_count;0;;;;;;;;;
116;8;;measurement;ecoli_count;1000;;;;;;;;;
116;9;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
116;9;14:00;measurement;swabweight_after;4.82;;gram;;;;;;;
116;9;;measurement;esbl_count;0;;;;;;;;;
116;9;;measurement;ecoli_count;1000;;;;;;;;;
116;10;08:00;measurement;swabweight_before;4.66;;gram;;;;;;;
116;10;14:00;measurement;swabweight_after;4.71;;gram;;;;;;;
116;10;;measurement;esbl_count;0;;;;;;;;;
116;10;;measurement;ecoli_count;1000;;;;;;;;;
116;11;08:00;measurement;swabweight_before;4.66;;gram;;;;;;;
116;11;14:00;measurement;swabweight_after;4.73;;gram;;;;;;;
116;11;;measurement;esbl_count;0;;;;;;;;;
116;11;;measurement;ecoli_count;100;;;;;;;;;
116;12;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
116;12;14:00;measurement;swabweight_after;4.82;;gram;;;;;;;
116;12;;measurement;esbl_count;0;;;;;;;;;
116;12;;measurement;ecoli_count;10000;;;;;;;;;
116;13;08:00;measurement;swabweight_before;4.78;;gram;;;;;;;
116;13;14:00;measurement;swabweight_after;4.82;;gram;;;;;;;
116;13;;measurement;esbl_count;0;;;;;;;;;
116;13;;measurement;ecoli_count;1000;;;;;;;;;
116;14;08:00;measurement;swabweight_before;4.75;;gram;;;;;;;
116;14;14:00;measurement;swabweight_after;4.81;;gram;;;;;;;
116;14;;measurement;esbl_count;0;;;;;;;;;
116;14;;measurement;ecoli_count;1000;;;;;;;;;
116;16;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
116;16;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
116;16;;measurement;esbl_count;0;;;;;;;;;
116;16;;measurement;ecoli_count;0;;;;;;;;;
116;19;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
116;19;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
116;19;;measurement;esbl_count;0;;;;;;;;;
116;19;;measurement;ecoli_count;0;;;;;;;;;
116;21;08:00;measurement;swabweight_before;NA;;gram;;;;;;;
116;21;14:00;measurement;swabweight_after;NA;;gram;;;;;;;
116;21;;measurement;esbl_count;0;;;;;;;;;
116;21;;measurement;ecoli_count;0;;;;;;;;;
116;22;;measurement;cae_faeces;NA;;;;;;;;;
116;22;;measurement;cae_faeces;NA;;;;;;;;;
116;22;;measurement;cae_esbl;0;;;;;;;;;
116;22;;measurement;cae_ecoli;0;;;;;;;;;
117;1;08:00;measurement;swabweight_before;4.85;;gram;;;;;;;
117;1;14:00;measurement;swabweight_after;4.87;;gram;;;;;;;
117;1;;measurement;esbl_count;1000;;;;;;;;;
117;1;;measurement;ecoli_count;1000;;;;;;;;;
117;2;08:00;measurement;swabweight_before;4.83;;gram;;;;;;;
117;2;14:00;measurement;swabweight_after;4.86;;gram;;;;;;;
117;2;;measurement;esbl_count;10000;;;;;;;;;
117;2;;measurement;ecoli_count;1000;;;;;;;;;
117;3;08:00;measurement;swabweight_before;4.89;;gram;;;;;;;
117;3;14:00;measurement;swabweight_after;4.92;;gram;;;;;;;
117;3;;measurement;esbl_count;100;;;;;;;;;
117;3;;measurement;ecoli_count;100;;;;;;;;;
117;4;08:00;measurement;swabweight_before;4.64;;gram;;;;;;;
117;4;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
117;4;;measurement;esbl_count;1000;;;;;;;;;
117;4;;measurement;ecoli_count;1000;;;;;;;;;
117;5;08:00;measurement;swabweight_before;4.67;;gram;;;;;;;
117;5;14:00;measurement;swabweight_after;4.72;;gram;;;;;;;
117;5;;measurement;esbl_count;10000;;;;;;;;;
117;5;;measurement;ecoli_count;10000;;;;;;;;;
117;6;08:00;measurement;swabweight_before;4.63;;gram;;;;;;;
117;6;14:00;measurement;swabweight_after;4.69;;gram;;;;;;;
117;6;;measurement;esbl_count;10;;;;;;;;;
117;6;;measurement;ecoli_count;10;;;;;;;;;
117;7;08:00;measurement;swabweight_before;4.77;;gram;;;;;;;
117;7;14:00;measurement;swabweight_after;4.84;;gram;;;;;;;
117;7;;measurement;esbl_count;100;;;;;;;;;
117;7;;measurement;ecoli_count;100;;;;;;;;;
117;8;08:00;measurement;swabweight_before;4.75;;gram;;;;;;;
117;8;14:00;measurement;swabweight_after;4.81;;gram;;;;;;;
117;8;;measurement;esbl_count;1000;;;;;;;;;
117;8;;measurement;ecoli_count;10000;;;;;;;;;
117;9;08:00;measurement;swabweight_before;4.63;;gram;;;;;;;
117;9;14:00;measurement;swabweight_after;4.7;;gram;;;;;;;
117;9;;measurement;esbl_count;10;;;;;;;;;
117;9;;measurement;ecoli_count;100;;;;;;;;;
117;10;08:00;measurement;swabweight_before;4.74;;gram;;;;;;;
117;10;14:00;measurement;swabweight_after;4.78;;gram;;;;;;;
117;10;;measurement;esbl_count;1;;;;;;;;;
117;10;;measurement;ecoli_count;100;;;;;;;;;
117;11;08:00;measurement;swabweight_before;4.77;;gram;;;;;;;
117;11;14:00;measurement;swabweight_after;4.83;;gram;;;;;;;
117;11;;measurement;esbl_count;1;;;;;;;;;
117;11;;measurement;ecoli_count;100;;;;;;;;;
117;12;08:00;measurement;swabweight_before;4.78;;gram;;;;;;;
117;12;14:00;measurement;swabweight_after;4.84;;gram;;;;;;;
117;12;;measurement;esbl_count;1000;;;;;;;;;
117;12;;measurement;ecoli_count;1000;;;;;;;;;
117;13;08:00;measurement;swabweight_before;4.72;;gram;;;;;;;
117;13;14:00;measurement;swabweight_after;4.82;;gram;;;;;;;
117;13;;measurement;esbl_count;100;;;;;;;;;
117;13;;measurement;ecoli_count;1000;;;;;;;;;
117;14;08:00;measurement;swabweight_before;4.7;;gram;;;;;;;
117;14;14:00;measurement;swabweight_after;4.79;;gram;;;;;;;
117;14;;measurement;esbl_count;100;;;;;;;;;
117;14;;measurement;ecoli_count;1000;;;;;;;;;
117;16;08:00;measurement;swabweight_before;4.72;;gram;;;;;;;
117;16;14:00;measurement;swabweight_after;4.85;;gram;;;;;;;
117;16;;measurement;esbl_count;10000;;;;;;;;;
117;16;;measurement;ecoli_count;1.00E+05;;;;;;;;;
117;19;08:00;measurement;swabweight_before;4.66;;gram;;;;;;;
117;19;14:00;measurement;swabweight_after;4.7;;gram;;;;;;;
117;19;;measurement;esbl_count;100;;;;;;;;;
117;19;;measurement;ecoli_count;1000;;;;;;;;;
117;21;08:00;measurement;swabweight_before;4.69;;gram;;;;;;;
117;21;14:00;measurement;swabweight_after;4.83;;gram;;;;;;;
117;21;;measurement;esbl_count;10;;;;;;;;;
117;21;;measurement;ecoli_count;100;;;;;;;;;
117;22;;measurement;cae_faeces;0.34;;;;;;;;;
117;22;;measurement;cae_faeces;3.59;;;;;;;;;
117;22;;measurement;cae_esbl;1.00E+05;;;;;;;;;
117;22;;measurement;cae_ecoli;1.00E+05;;;;;;;;;
118;1;08:00;measurement;swabweight_before;4.85;;gram;;;;;;;
118;1;14:00;measurement;swabweight_after;4.87;;gram;;;;;;;
118;1;;measurement;esbl_count;10;;;;;;;;;
118;1;;measurement;ecoli_count;1;;;;;;;;;
118;2;08:00;measurement;swabweight_before;4.87;;gram;;;;;;;
118;2;14:00;measurement;swabweight_after;4.9;;gram;;;;;;;
118;2;;measurement;esbl_count;1000;;;;;;;;;
118;2;;measurement;ecoli_count;10000;;;;;;;;;
118;3;08:00;measurement;swabweight_before;4.85;;gram;;;;;;;
118;3;14:00;measurement;swabweight_after;4.89;;gram;;;;;;;
118;3;;measurement;esbl_count;100;;;;;;;;;
118;3;;measurement;ecoli_count;100;;;;;;;;;
118;4;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
118;4;14:00;measurement;swabweight_after;4.85;;gram;;;;;;;
118;4;;measurement;esbl_count;100;;;;;;;;;
118;4;;measurement;ecoli_count;1000;;;;;;;;;
118;5;08:00;measurement;swabweight_before;4.64;;gram;;;;;;;
118;5;14:00;measurement;swabweight_after;4.77;;gram;;;;;;;
118;5;;measurement;esbl_count;10000;;;;;;;;;
118;5;;measurement;ecoli_count;1000;;;;;;;;;
118;6;08:00;measurement;swabweight_before;4.63;;gram;;;;;;;
118;6;14:00;measurement;swabweight_after;4.68;;gram;;;;;;;
118;6;;measurement;esbl_count;10000;;;;;;;;;
118;6;;measurement;ecoli_count;1000;;;;;;;;;
118;7;08:00;measurement;swabweight_before;4.68;;gram;;;;;;;
118;7;14:00;measurement;swabweight_after;4.75;;gram;;;;;;;
118;7;;measurement;esbl_count;1000;;;;;;;;;
118;7;;measurement;ecoli_count;10000;;;;;;;;;
118;8;08:00;measurement;swabweight_before;4.64;;gram;;;;;;;
118;8;14:00;measurement;swabweight_after;4.7;;gram;;;;;;;
118;8;;measurement;esbl_count;100;;;;;;;;;
118;8;;measurement;ecoli_count;100;;;;;;;;;
118;9;08:00;measurement;swabweight_before;4.74;;gram;;;;;;;
118;9;14:00;measurement;swabweight_after;4.79;;gram;;;;;;;
118;9;;measurement;esbl_count;100;;;;;;;;;
118;9;;measurement;ecoli_count;1000;;;;;;;;;
118;10;08:00;measurement;swabweight_before;4.76;;gram;;;;;;;
118;10;14:00;measurement;swabweight_after;4.81;;gram;;;;;;;
118;10;;measurement;esbl_count;100;;;;;;;;;
118;10;;measurement;ecoli_count;1000;;;;;;;;;
118;11;08:00;measurement;swabweight_before;4.68;;gram;;;;;;;
118;11;14:00;measurement;swabweight_after;4.71;;gram;;;;;;;
118;11;;measurement;esbl_count;100;;;;;;;;;
118;11;;measurement;ecoli_count;10000;;;;;;;;;
118;12;08:00;measurement;swabweight_before;4.64;;gram;;;;;;;
118;12;14:00;measurement;swabweight_after;4.69;;gram;;;;;;;
118;12;;measurement;esbl_count;1000;;;;;;;;;
118;12;;measurement;ecoli_count;1000;;;;;;;;;
118;13;08:00;measurement;swabweight_before;4.68;;gram;;;;;;;
118;13;14:00;measurement;swabweight_after;4.73;;gram;;;;;;;
118;13;;measurement;esbl_count;100;;;;;;;;;
118;13;;measurement;ecoli_count;10000;;;;;;;;;
118;14;08:00;measurement;swabweight_before;4.82;;gram;;;;;;;
118;14;14:00;measurement;swabweight_after;4.88;;gram;;;;;;;
118;14;;measurement;esbl_count;10;;;;;;;;;
118;14;;measurement;ecoli_count;100;;;;;;;;;
118;16;08:00;measurement;swabweight_before;4.67;;gram;;;;;;;
118;16;14:00;measurement;swabweight_after;4.77;;gram;;;;;;;
118;16;;measurement;esbl_count;10000;;;;;;;;;
118;16;;measurement;ecoli_count;10000;;;;;;;;;
118;19;08:00;measurement;swabweight_before;4.67;;gram;;;;;;;
118;19;14:00;measurement;swabweight_after;4.71;;gram;;;;;;;
118;19;;measurement;esbl_count;10000;;;;;;;;;
118;19;;measurement;ecoli_count;1.00E+05;;;;;;;;;
118;21;08:00;measurement;swabweight_before;4.74;;gram;;;;;;;
118;21;14:00;measurement;swabweight_after;4.92;;gram;;;;;;;
118;21;;measurement;esbl_count;1000;;;;;;;;;
118;21;;measurement;ecoli_count;10000;;;;;;;;;
118;22;;measurement;cae_faeces;0.42;;;;;;;;;
118;22;;measurement;cae_faeces;4.56;;;;;;;;;
118;22;;measurement;cae_esbl;1.00E+05;;;;;;;;;
118;22;;measurement;cae_ecoli;1.00E+05;;;;;;;;;
120;1;08:00;measurement;swabweight_before;4.83;;gram;;;;;;;
120;1;14:00;measurement;swabweight_after;4.86;;gram;;;;;;;
120;1;;measurement;esbl_count;100;;;;;;;;;
120;1;;measurement;ecoli_count;1000;;;;;;;;;
120;2;08:00;measurement;swabweight_before;4.88;;gram;;;;;;;
