host_id;event_day;event_time;event_type;measurement_type;measurement_quantity;measurement_outcome;measurement_unit;inoculation_type;inoculation_pathogen;inoculation_dose;inoculation_unit;inoculation_outcome;treatment_type;treatment_dose;treatment_unit;treatment_outcome
112;13;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
112;14;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
112;14;14:00;M;swabweight_after;4.75;0;gram;;;;;;;;;
112;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
112;14;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
112;16;08:00;M;swabweight_before;4.72;0;gram;;;;;;;;;
112;16;14:00;M;swabweight_after;4.78;0;gram;;;;;;;;;
112;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
112;16;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
112;19;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
112;19;14:00;M;swabweight_after;4.72;0;gram;;;;;;;;;
112;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
112;19;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
112;21;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
112;21;14:00;M;swabweight_after;4.89;0;gram;;;;;;;;;
112;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
112;21;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
112;22;10:00;M;cae_faeces;0.35;0;count;;;;;;;;;
112;22;10:00;M;cae_faeces;3.67;0;count;;;;;;;;;
112;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
112;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
113;1;08:00;M;swabweight_before;4.9;0;gram;;;;;;;;;
113;1;14:00;M;swabweight_after;4.93;0;gram;;;;;;;;;
113;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;1;10:00;M;ecoli_count;0;0;count;;;;;;;;;
113;2;08:00;M;swabweight_before;4.86;0;gram;;;;;;;;;
113;2;14:00;M;swabweight_after;4.86;0;gram;;;;;;;;;
113;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;2;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
113;3;08:00;M;swabweight_before;4.92;0;gram;;;;;;;;;
113;3;14:00;M;swabweight_after;4.97;0;gram;;;;;;;;;
113;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;3;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
113;4;08:00;M;swabweight_before;4.78;0;gram;;;;;;;;;
113;4;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
113;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;4;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
113;5;08:00;M;swabweight_before;4.65;0;gram;;;;;;;;;
113;5;14:00;M;swabweight_after;4.68;0;gram;;;;;;;;;
113;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;5;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
113;6;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
113;6;14:00;M;swabweight_after;4.74;0;gram;;;;;;;;;
113;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;6;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
113;7;08:00;M;swabweight_before;4.62;0;gram;;;;;;;;;
113;7;14:00;M;swabweight_after;4.67;0;gram;;;;;;;;;
113;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;7;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
113;8;08:00;M;swabweight_before;4.77;0;gram;;;;;;;;;
113;8;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
113;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;8;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
113;9;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
113;9;14:00;M;swabweight_after;4.84;0;gram;;;;;;;;;
113;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;9;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
113;10;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
113;10;14:00;M;swabweight_after;4.86;0;gram;;;;;;;;;
113;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;10;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
113;11;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
113;11;14:00;M;swabweight_after;4.71;0;gram;;;;;;;;;
113;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;11;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
113;12;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
113;12;14:00;M;swabweight_after;4.72;0;gram;;;;;;;;;
113;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;12;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
113;13;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
113;13;14:00;M;swabweight_after;4.72;0;gram;;;;;;;;;
113;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;13;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
113;14;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
113;14;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
113;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;14;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
113;16;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
113;16;14:00;M;swabweight_after;4.78;0;gram;;;;;;;;;
113;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;16;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
113;19;08:00;M;swabweight_before;4.67;0;gram;;;;;;;;;
113;19;14:00;M;swabweight_after;4.72;0;gram;;;;;;;;;
113;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;19;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
113;21;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
113;21;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
113;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
113;21;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
113;22;10:00;M;cae_faeces;0.46;0;count;;;;;;;;;
113;22;10:00;M;cae_faeces;4.94;0;count;;;;;;;;;
113;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
113;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
114;1;08:00;M;swabweight_before;4.82;0;gram;;;;;;;;;
114;1;14:00;M;swabweight_after;4.84;0;gram;;;;;;;;;
114;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;1;10:00;M;ecoli_count;0;0;count;;;;;;;;;
114;2;08:00;M;swabweight_before;4.89;0;gram;;;;;;;;;
114;2;14:00;M;swabweight_after;4.9;0;gram;;;;;;;;;
114;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;2;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
114;3;08:00;M;swabweight_before;4.83;0;gram;;;;;;;;;
114;3;14:00;M;swabweight_after;4.87;0;gram;;;;;;;;;
114;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;3;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
114;4;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
114;4;14:00;M;swabweight_after;4.85;0;gram;;;;;;;;;
114;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;4;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
114;5;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
114;5;14:00;M;swabweight_after;4.79;0;gram;;;;;;;;;
114;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;5;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
114;6;08:00;M;swabweight_before;4.67;0;gram;;;;;;;;;
114;6;14:00;M;swabweight_after;4.75;0;gram;;;;;;;;;
114;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;6;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
114;7;08:00;M;swabweight_before;4.63;0;gram;;;;;;;;;
114;7;14:00;M;swabweight_after;4.67;0;gram;;;;;;;;;
114;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;7;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
114;8;08:00;M;swabweight_before;4.62;0;gram;;;;;;;;;
114;8;14:00;M;swabweight_after;4.68;0;gram;;;;;;;;;
114;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;8;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
114;9;08:00;M;swabweight_before;4.77;0;gram;;;;;;;;;
114;9;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
114;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;9;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
114;10;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
114;10;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
114;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;10;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
114;11;08:00;M;swabweight_before;4.65;0;gram;;;;;;;;;
114;11;14:00;M;swabweight_after;4.71;0;gram;;;;;;;;;
114;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;11;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
114;12;08:00;M;swabweight_before;4.63;0;gram;;;;;;;;;
114;12;14:00;M;swabweight_after;4.68;0;gram;;;;;;;;;
114;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;12;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
114;13;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
114;13;14:00;M;swabweight_after;4.91;0;gram;;;;;;;;;
114;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;13;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
114;14;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
114;14;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
114;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;14;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
114;16;08:00;M;swabweight_before;4.71;0;gram;;;;;;;;;
114;16;14:00;M;swabweight_after;4.79;0;gram;;;;;;;;;
114;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;16;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
114;19;08:00;M;swabweight_before;4.61;0;gram;;;;;;;;;
114;19;14:00;M;swabweight_after;4.67;0;gram;;;;;;;;;
114;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;19;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
114;21;08:00;M;swabweight_before;4.75;0;gram;;;;;;;;;
114;21;14:00;M;swabweight_after;4.87;0;gram;;;;;;;;;
114;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
114;21;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
114;22;10:00;M;cae_faeces;0.95;0;count;;;;;;;;;
114;22;10:00;M;cae_faeces;9.48;0;count;;;;;;;;;
114;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
114;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
115;1;08:00;M;swabweight_before;4.85;0;gram;;;;;;;;;
115;1;14:00;M;swabweight_after;4.89;0;gram;;;;;;;;;
115;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;1;10:00;M;ecoli_count;0;0;count;;;;;;;;;
115;2;08:00;M;swabweight_before;4.85;0;gram;;;;;;;;;
115;2;14:00;M;swabweight_after;4.87;0;gram;;;;;;;;;
115;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;2;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
115;3;08:00;M;swabweight_before;4.87;0;gram;;;;;;;;;
115;3;14:00;M;swabweight_after;4.92;0;gram;;;;;;;;;
115;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;3;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
115;4;08:00;M;swabweight_before;4.67;0;gram;;;;;;;;;
115;4;14:00;M;swabweight_after;4.76;0;gram;;;;;;;;;
115;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;4;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
115;5;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
115;5;14:00;M;swabweight_after;4.8;0;gram;;;;;;;;;
115;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;5;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
115;6;08:00;M;swabweight_before;4.65;0;gram;;;;;;;;;
115;6;14:00;M;swabweight_after;4.74;0;gram;;;;;;;;;
115;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;6;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
115;7;08:00;M;swabweight_before;4.63;0;gram;;;;;;;;;
115;7;14:00;M;swabweight_after;4.71;0;gram;;;;;;;;;
115;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;7;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
115;8;08:00;M;swabweight_before;4.62;0;gram;;;;;;;;;
115;8;14:00;M;swabweight_after;4.7;0;gram;;;;;;;;;
115;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;8;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
115;9;08:00;M;swabweight_before;4.78;0;gram;;;;;;;;;
115;9;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
115;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;9;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
115;10;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
115;10;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
115;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;10;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
115;11;08:00;M;swabweight_before;4.63;0;gram;;;;;;;;;
115;11;14:00;M;swabweight_after;4.68;0;gram;;;;;;;;;
115;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;11;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
115;12;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
115;12;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
115;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;12;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
115;13;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
115;13;14:00;M;swabweight_after;4.79;0;gram;;;;;;;;;
115;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;13;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
115;14;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
115;14;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
115;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;14;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
115;16;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
115;16;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
115;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;16;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
115;19;08:00;M;swabweight_before;4.64;0;gram;;;;;;;;;
115;19;14:00;M;swabweight_after;4.72;0;gram;;;;;;;;;
115;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;19;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
115;21;08:00;M;swabweight_before;4.73;0;gram;;;;;;;;;
115;21;14:00;M;swabweight_after;4.91;0;gram;;;;;;;;;
115;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
115;21;10:00;M;ecoli_count;100;0;count;;;;;;;;;
115;22;10:00;M;cae_faeces;0.38;0;count;;;;;;;;;
115;22;10:00;M;cae_faeces;4.07;0;count;;;;;;;;;
115;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
115;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
116;1;08:00;M;swabweight_before;4.8;0;gram;;;;;;;;;
116;1;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
116;1;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;1;10:00;M;ecoli_count;0;0;count;;;;;;;;;
116;2;08:00;M;swabweight_before;4.89;0;gram;;;;;;;;;
116;2;14:00;M;swabweight_after;4.91;0;gram;;;;;;;;;
116;2;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;2;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
116;3;08:00;M;swabweight_before;4.84;0;gram;;;;;;;;;
116;3;14:00;M;swabweight_after;4.9;0;gram;;;;;;;;;
116;3;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;3;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
116;4;08:00;M;swabweight_before;4.65;0;gram;;;;;;;;;
116;4;14:00;M;swabweight_after;4.74;0;gram;;;;;;;;;
116;4;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;4;10:00;M;ecoli_count;100;0;count;;;;;;;;;
116;5;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
116;5;14:00;M;swabweight_after;4.72;0;gram;;;;;;;;;
116;5;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;5;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
116;6;08:00;M;swabweight_before;4.78;0;gram;;;;;;;;;
116;6;14:00;M;swabweight_after;4.85;0;gram;;;;;;;;;
116;6;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;6;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
116;7;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
116;7;14:00;M;swabweight_after;4.74;0;gram;;;;;;;;;
116;7;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;7;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
116;8;08:00;M;swabweight_before;4.65;0;gram;;;;;;;;;
116;8;14:00;M;swabweight_after;4.71;0;gram;;;;;;;;;
116;8;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;8;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
116;9;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
116;9;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
116;9;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;9;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
116;10;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
116;10;14:00;M;swabweight_after;4.71;0;gram;;;;;;;;;
116;10;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;10;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
116;11;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
116;11;14:00;M;swabweight_after;4.73;0;gram;;;;;;;;;
116;11;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;11;10:00;M;ecoli_count;100;0;count;;;;;;;;;
116;12;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
116;12;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
116;12;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;12;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
116;13;08:00;M;swabweight_before;4.78;0;gram;;;;;;;;;
116;13;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
116;13;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;13;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
116;14;08:00;M;swabweight_before;4.75;0;gram;;;;;;;;;
116;14;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
116;14;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;14;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
116;16;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
116;16;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
116;16;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;16;10:00;M;ecoli_count;0;0;count;;;;;;;;;
116;19;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
116;19;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
116;19;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;19;10:00;M;ecoli_count;0;0;count;;;;;;;;;
116;21;08:00;M;swabweight_before;0;0;gram;;;;;;;;;
116;21;14:00;M;swabweight_after;0;0;gram;;;;;;;;;
116;21;10:00;M;esbl_count;0;0;count;;;;;;;;;
116;21;10:00;M;ecoli_count;0;0;count;;;;;;;;;
116;22;10:00;M;cae_faeces;0;0;count;;;;;;;;;
116;22;10:00;M;cae_faeces;0;0;count;;;;;;;;;
116;22;10:00;M;cae_esbl;0;0;count;;;;;;;;;
116;22;10:00;M;cae_ecoli;0;0;count;;;;;;;;;
117;1;08:00;M;swabweight_before;4.85;0;gram;;;;;;;;;
117;1;14:00;M;swabweight_after;4.87;0;gram;;;;;;;;;
117;1;10:00;M;esbl_count;1000;0;count;;;;;;;;;
117;1;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
117;2;08:00;M;swabweight_before;4.83;0;gram;;;;;;;;;
117;2;14:00;M;swabweight_after;4.86;0;gram;;;;;;;;;
117;2;10:00;M;esbl_count;10000;0;count;;;;;;;;;
117;2;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
117;3;08:00;M;swabweight_before;4.89;0;gram;;;;;;;;;
117;3;14:00;M;swabweight_after;4.92;0;gram;;;;;;;;;
117;3;10:00;M;esbl_count;100;0;count;;;;;;;;;
117;3;10:00;M;ecoli_count;100;0;count;;;;;;;;;
117;4;08:00;M;swabweight_before;4.64;0;gram;;;;;;;;;
117;4;14:00;M;swabweight_after;4.72;0;gram;;;;;;;;;
117;4;10:00;M;esbl_count;1000;0;count;;;;;;;;;
117;4;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
117;5;08:00;M;swabweight_before;4.67;0;gram;;;;;;;;;
117;5;14:00;M;swabweight_after;4.72;0;gram;;;;;;;;;
117;5;10:00;M;esbl_count;10000;0;count;;;;;;;;;
117;5;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
117;6;08:00;M;swabweight_before;4.63;0;gram;;;;;;;;;
117;6;14:00;M;swabweight_after;4.69;0;gram;;;;;;;;;
117;6;10:00;M;esbl_count;10;0;count;;;;;;;;;
117;6;10:00;M;ecoli_count;10;0;count;;;;;;;;;
117;7;08:00;M;swabweight_before;4.77;0;gram;;;;;;;;;
117;7;14:00;M;swabweight_after;4.84;0;gram;;;;;;;;;
117;7;10:00;M;esbl_count;100;0;count;;;;;;;;;
117;7;10:00;M;ecoli_count;100;0;count;;;;;;;;;
117;8;08:00;M;swabweight_before;4.75;0;gram;;;;;;;;;
117;8;14:00;M;swabweight_after;4.81;0;gram;;;;;;;;;
117;8;10:00;M;esbl_count;1000;0;count;;;;;;;;;
117;8;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
117;9;08:00;M;swabweight_before;4.63;0;gram;;;;;;;;;
117;9;14:00;M;swabweight_after;4.7;0;gram;;;;;;;;;
117;9;10:00;M;esbl_count;10;0;count;;;;;;;;;
117;9;10:00;M;ecoli_count;100;0;count;;;;;;;;;
117;10;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
117;10;14:00;M;swabweight_after;4.78;0;gram;;;;;;;;;
117;10;10:00;M;esbl_count;1;0;count;;;;;;;;;
117;10;10:00;M;ecoli_count;100;0;count;;;;;;;;;
117;11;08:00;M;swabweight_before;4.77;0;gram;;;;;;;;;
117;11;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
117;11;10:00;M;esbl_count;1;0;count;;;;;;;;;
117;11;10:00;M;ecoli_count;100;0;count;;;;;;;;;
117;12;08:00;M;swabweight_before;4.78;0;gram;;;;;;;;;
117;12;14:00;M;swabweight_after;4.84;0;gram;;;;;;;;;
117;12;10:00;M;esbl_count;1000;0;count;;;;;;;;;
117;12;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
117;13;08:00;M;swabweight_before;4.72;0;gram;;;;;;;;;
117;13;14:00;M;swabweight_after;4.82;0;gram;;;;;;;;;
117;13;10:00;M;esbl_count;100;0;count;;;;;;;;;
117;13;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
117;14;08:00;M;swabweight_before;4.7;0;gram;;;;;;;;;
117;14;14:00;M;swabweight_after;4.79;0;gram;;;;;;;;;
117;14;10:00;M;esbl_count;100;0;count;;;;;;;;;
117;14;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
117;16;08:00;M;swabweight_before;4.72;0;gram;;;;;;;;;
117;16;14:00;M;swabweight_after;4.85;0;gram;;;;;;;;;
117;16;10:00;M;esbl_count;10000;0;count;;;;;;;;;
117;16;10:00;M;ecoli_count;100000;0;count;;;;;;;;;
117;19;08:00;M;swabweight_before;4.66;0;gram;;;;;;;;;
117;19;14:00;M;swabweight_after;4.7;0;gram;;;;;;;;;
117;19;10:00;M;esbl_count;100;0;count;;;;;;;;;
117;19;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
117;21;08:00;M;swabweight_before;4.69;0;gram;;;;;;;;;
117;21;14:00;M;swabweight_after;4.83;0;gram;;;;;;;;;
117;21;10:00;M;esbl_count;10;0;count;;;;;;;;;
117;21;10:00;M;ecoli_count;100;0;count;;;;;;;;;
117;22;10:00;M;cae_faeces;0.34;0;count;;;;;;;;;
117;22;10:00;M;cae_faeces;3.59;0;count;;;;;;;;;
117;22;10:00;M;cae_esbl;100000;0;count;;;;;;;;;
117;22;10:00;M;cae_ecoli;100000;0;count;;;;;;;;;
118;1;08:00;M;swabweight_before;4.85;0;gram;;;;;;;;;
118;1;14:00;M;swabweight_after;4.87;0;gram;;;;;;;;;
118;1;10:00;M;esbl_count;10;0;count;;;;;;;;;
118;1;10:00;M;ecoli_count;1;0;count;;;;;;;;;
118;2;08:00;M;swabweight_before;4.87;0;gram;;;;;;;;;
118;2;14:00;M;swabweight_after;4.9;0;gram;;;;;;;;;
118;2;10:00;M;esbl_count;1000;0;count;;;;;;;;;
118;2;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
118;3;08:00;M;swabweight_before;4.85;0;gram;;;;;;;;;
118;3;14:00;M;swabweight_after;4.89;0;gram;;;;;;;;;
118;3;10:00;M;esbl_count;100;0;count;;;;;;;;;
118;3;10:00;M;ecoli_count;100;0;count;;;;;;;;;
118;4;08:00;M;swabweight_before;4.76;0;gram;;;;;;;;;
118;4;14:00;M;swabweight_after;4.85;0;gram;;;;;;;;;
118;4;10:00;M;esbl_count;100;0;count;;;;;;;;;
118;4;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
118;5;08:00;M;swabweight_before;4.64;0;gram;;;;;;;;;
118;5;14:00;M;swabweight_after;4.77;0;gram;;;;;;;;;
118;5;10:00;M;esbl_count;10000;0;count;;;;;;;;;
118;5;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
118;6;08:00;M;swabweight_before;4.63;0;gram;;;;;;;;;
118;6;14:00;M;swabweight_after;4.68;0;gram;;;;;;;;;
118;6;10:00;M;esbl_count;10000;0;count;;;;;;;;;
118;6;10:00;M;ecoli_count;1000;0;count;;;;;;;;;
118;7;08:00;M;swabweight_before;4.68;0;gram;;;;;;;;;
118;7;14:00;M;swabweight_after;4.75;0;gram;;;;;;;;;
118;7;10:00;M;esbl_count;1000;0;count;;;;;;;;;
118;7;10:00;M;ecoli_count;10000;0;count;;;;;;;;;
118;8;08:00;M;swabweight_before;4.64;0;gram;;;;;;;;;
118;8;14:00;M;swabweight_after;4.7;0;gram;;;;;;;;;
118;8;10:00;M;esbl_count;100;0;count;;;;;;;;;
118;8;10:00;M;ecoli_count;100;0;count;;;;;;;;;
118;9;08:00;M;swabweight_before;4.74;0;gram;;;;;;;;;
118;9;14:00;M;swabweight_after;4.79;0;gram;;;;;;;;;
